anno,genere,codice,regione,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2017,Femmine,7,Liguria,4713,4947,5182,5284,5625,5496,5796,6146,6207,5861,6134,5973,6132,5903,6065,6187,6172,5985,6091,6127,6123,6114,6263,6398,6733,6744,6873,6824,7017,6691,6790,7098,7144,7256,7262,7725,7695,8214,8925,9427,9884,10633,11451,11532,12201,12323,12584,12795,12841,13040,13464,13713,13731,13105,12674,12235,11796,11767,11367,11061,10871,10604,10557,10302,10011,10091,10641,11030,11552,12013,12201,8795,9975,9717,10202,10436,11198,11066,10855,10004,9202,9092,8503,8186,8022,7666,7396,6569,5730,5048,4411,3751,3084,2646,2076,1571,1207,580,374,286,671
2017,Femmine,8,Emilia-Romagna,16796,17436,18056,18680,19017,19563,20095,20568,20294,20085,19930,19658,19404,18810,18933,18823,18853,18397,17861,18161,18150,17899,18292,18471,19523,19888,20805,21029,21512,21828,22548,23597,24371,25119,25978,26315,27328,28767,30574,31886,33475,35321,36570,36911,36865,37202,36898,37344,36978,36457,36810,36549,37284,34945,34126,33481,32623,31854,30399,30388,29876,28700,28265,26965,26804,26267,27701,27836,29440,28940,29613,21114,23390,23212,22901,23389,25785,25282,25047,22372,20628,21231,20498,18562,17155,16746,16474,14141,13079,11760,10078,9192,7496,6317,4954,3882,2779,1410,736,544,1348
2017,Femmine,9,Toscana,13103,13187,14113,14261,15283,15395,15794,15833,16169,16095,16033,15864,15855,15449,15582,15592,15660,14940,15063,15149,15120,14980,15406,15582,16616,16732,17406,17595,18438,18280,18623,19614,19869,20618,21016,21474,22057,23223,24825,25774,27253,28651,29999,30305,30367,30747,29913,31011,30881,31097,31232,31296,31735,29722,28799,28385,27319,26667,26155,25577,25169,24828,24648,23210,23164,22849,23653,24895,26505,26583,26774,20900,20738,20941,20058,20906,23407,22332,22328,20219,18262,18465,17031,16193,15125,14832,14507,12568,11659,10275,8787,7670,6421,5277,4119,3213,2461,1172,563,411,1035
2017,Femmine,10,Umbria,3063,3144,3404,3480,3725,3691,3765,3729,4047,3926,3836,3852,3792,3637,3744,3656,3798,3546,3566,3638,3651,3766,3783,3932,4108,4076,4261,4320,4606,4461,4631,4828,4841,5135,5071,5255,5318,5553,5924,6077,6288,6733,7012,6868,6906,7011,6817,7148,7205,7114,7052,7285,7343,7028,6763,6674,6682,6366,6020,5954,5995,5900,5842,5653,5400,5608,5660,5895,6260,5808,5682,4557,4920,5017,4647,4746,5242,5221,5221,4812,4372,4421,4292,4004,3556,3719,3642,3056,2755,2584,2235,1936,1597,1289,976,811,574,294,156,126,276
2017,Femmine,11,Marche,5505,5811,5944,6004,6271,6676,6628,6835,6841,6759,6702,6700,6579,6611,6556,6571,6659,6708,6663,6701,6613,6733,6743,7057,7378,7341,7647,7660,7880,7582,7840,8216,8222,8548,8910,8922,9267,9839,10323,10796,10934,11664,11752,11748,11850,12299,11878,12493,12229,12385,12392,12170,12580,12097,11268,11556,11223,11097,10745,10546,10694,10294,9837,9657,9452,9716,9798,9533,9863,9461,9667,7879,7782,8101,7767,7840,8949,9001,9079,8057,7611,7803,7214,6859,6124,6275,5982,4957,4807,4436,3811,3357,2681,2125,1657,1338,1021,457,243,173,405
2017,Femmine,12,Lazio,22896,23523,24179,24938,26149,25947,26405,26437,26985,26696,26634,25725,25848,25729,25114,25221,25394,24881,25234,25192,25333,25502,26182,27106,28403,28442,29337,29542,30733,30990,31049,32729,33655,34360,36169,37135,37711,39160,41616,42500,44539,46849,49092,48946,49759,49763,49586,50597,50184,50442,50090,50158,51176,48036,46077,44946,43183,42053,40325,39603,38571,38046,37466,35268,34438,34171,34971,34838,36988,36374,35744,27964,27951,29566,28440,28602,31475,30140,28778,26545,24493,24289,22971,21023,19399,18348,18030,14707,13025,11685,10086,8171,6812,5686,4258,3356,2461,1163,665,542,1120
2017,Femmine,13,Abruzzo,4840,4909,5025,5087,5378,5310,5626,5490,5648,5620,5476,5630,5536,5538,5448,5706,5616,5683,5860,5764,6017,5986,6313,6576,6854,6907,7094,6998,7251,7200,7264,7593,7640,7590,8068,7982,8025,8408,8774,8772,9273,9674,9854,10004,10223,10576,10304,10675,10600,10816,10835,10892,10844,10316,9986,9977,9766,9645,9245,9172,8873,8995,8828,8311,8221,8392,8487,8696,8881,8279,7996,6160,6468,6404,6203,6163,7156,7219,6522,6418,6069,6112,5787,5782,5040,4980,4934,4085,3722,3376,2802,2394,1944,1549,1305,957,728,363,178,134,381
2017,Femmine,14,Molise,1015,1036,1001,1065,1091,1153,1164,1118,1173,1213,1217,1213,1206,1262,1305,1319,1371,1385,1397,1395,1473,1518,1526,1606,1716,1642,1706,1699,1744,1690,1645,1760,1750,1743,1836,1828,1805,1910,1964,1997,1947,2146,2248,2200,2246,2230,2237,2396,2392,2487,2516,2473,2518,2329,2330,2278,2370,2311,2248,2157,2120,2117,2173,1956,2054,1887,2026,2107,2056,1980,1780,1436,1433,1335,1290,1478,1698,1825,1506,1574,1604,1550,1496,1457,1302,1232,1302,1068,933,899,753,590,504,411,337,281,202,87,52,46,94
2017,Femmine,15,Campania,24218,24578,24638,25503,26332,26922,27551,28745,29148,29691,29533,29971,30940,31565,31165,31684,32347,32400,32475,32562,33188,33900,34409,35544,37221,36988,36900,36752,37280,35526,35218,35608,36485,36628,37010,37034,37143,38295,39535,40258,41799,43097,45107,44705,44972,45572,44814,45806,46013,46678,46908,46729,47862,45256,44362,43319,41643,40788,38790,38215,36687,36653,36554,33305,32189,32064,32834,32944,33539,32448,32638,26622,22932,24989,23831,23075,25087,24505,22603,21312,19871,19612,18015,17630,16050,14935,14416,11846,10536,9080,7406,6247,4824,3920,2920,2184,1606,732,406,324,755
2017,Femmine,16,Puglia,14954,15235,15724,16129,16568,17185,17815,17983,18239,18400,18697,18843,19851,19925,20011,20343,20914,20548,20778,20841,21154,21173,21694,22419,23573,23244,23178,23297,23533,23084,22562,22858,23613,23493,24533,24885,25321,26617,27440,28541,29841,30567,31762,30669,30152,30877,30710,31971,32082,32253,32730,32793,33207,31102,30319,29959,29122,28631,27420,27580,26980,26627,25684,24940,23988,24714,25459,25386,27001,25309,25190,21050,19277,19156,19487,18481,20063,19910,18831,17784,16291,16069,15515,14311,13313,12468,12058,10142,9041,8042,6596,5285,4236,3624,2730,2027,1584,767,444,313,760
2017,Femmine,17,Basilicata,1947,1962,2009,1951,2124,2123,2205,2264,2348,2298,2373,2378,2618,2513,2629,2595,2662,2730,2665,2735,2788,2842,2959,3042,3324,3331,3400,3324,3315,3265,3202,3251,3342,3337,3447,3303,3311,3369,3540,3777,3911,4077,4076,4008,4228,4246,4353,4371,4469,4614,4557,4569,4729,4445,4468,4436,4391,4180,3998,4092,4059,3771,3907,3525,3546,3481,3519,3577,3767,3439,3111,2536,2379,2386,2458,2448,2864,2999,2877,2903,2701,2650,2660,2506,2164,1993,2050,1694,1444,1320,1130,895,659,570,471,382,256,121,64,55,116
2017,Femmine,18,Calabria,7716,7862,7817,7980,8049,8167,8529,8512,8783,8650,8831,8798,9034,9135,8947,9419,9579,9484,9834,9749,9974,10371,10567,11222,11833,11694,11956,12183,12424,12248,12027,12055,11875,11933,12317,12142,12299,12642,12674,13274,13798,13655,14009,13864,14232,14440,14310,15275,14934,15104,15243,15050,15709,14823,14830,14692,14444,14035,13069,13256,12969,12870,12751,11990,11357,11718,11893,11883,12135,11734,10804,8384,8311,8456,8299,8012,9217,9059,8681,8131,8072,8014,7626,7424,6877,6293,5878,5079,4376,3807,3277,2748,2261,1858,1302,1063,841,380,230,160,396
2017,Femmine,19,Sicilia,20118,20715,21212,21058,22136,22116,22795,23139,23623,23467,23493,24209,24708,24747,24794,25100,25308,25984,25930,26112,26657,27128,27912,29431,30697,30267,30594,30446,30425,29634,29330,29648,30361,29848,30782,30849,31830,32313,33103,33763,35336,36153,37680,37026,37197,38322,38169,38972,38681,39011,38923,38786,39599,37619,37700,36819,37028,34895,33949,33994,33194,32748,32885,30143,29906,29415,30463,30735,31676,31234,28742,24133,23350,22301,22250,22290,25303,24094,22989,20496,19786,19500,19014,17976,16019,15292,14988,12206,10864,8910,7979,6399,5547,4000,3281,2233,1730,843,488,373,811
2017,Femmine,20,Sardegna,5023,5253,5438,5639,5901,6222,6409,6358,6455,6482,6435,6460,6383,6650,6591,6754,6843,6694,6535,6678,6756,6977,7189,7616,7959,8102,8559,8366,8573,8622,8747,9022,9112,9512,9877,10057,10239,10532,11325,11534,12170,12775,13146,13245,13190,13455,13016,13643,13439,13707,13919,13843,14180,13770,13329,13204,12598,12394,12239,12338,12032,11701,11782,11201,11122,11016,10934,10574,10931,10427,9623,9204,9098,8976,9080,8518,9330,8614,7930,7338,7080,6595,6555,6248,5667,5078,5113,4466,4041,3326,2966,2284,2066,1589,1188,846,709,427,220,157,329
2018,Totale,1,Piemonte,30680,31895,32793,34333,35154,36574,36821,37682,38798,39068,38957,38409,38139,38069,38192,37597,37662,39004,38476,39537,39132,38802,38659,39042,39599,40899,41399,42648,42205,43514,42581,43662,44869,45317,46747,48691,48820,50303,51665,55307,58256,61021,64585,67425,67366,69155,70192,69620,72051,71536,71584,72028,71809,72793,67958,65482,64752,62609,61245,59429,59185,57927,56811,56009,54051,53937,52986,55262,55580,58424,56996,55411,42190,45018,44495,44743,44767,48591,47653,45677,41056,37014,36119,32917,29907,27967,25607,24208,20048,16709,14274,11487,9249,7118,5593,4324,3177,2090,993,511,1233
2018,Totale,2,Valle D'Aosta/Vallée D'Aoste,899,963,982,1067,1044,1136,1192,1158,1243,1222,1218,1230,1152,1170,1189,1121,1174,1216,1204,1178,1119,1211,1153,1126,1139,1225,1161,1246,1222,1294,1244,1245,1280,1315,1399,1392,1334,1457,1432,1693,1633,1772,1862,1954,2003,2027,2108,2069,2219,2128,2187,2223,2158,2297,2103,1929,1940,1780,1868,1679,1681,1632,1650,1619,1589,1508,1534,1539,1595,1612,1538,1475,1116,1201,1256,1266,1259,1292,1221,1220,1033,944,882,794,792,683,650,650,524,462,371,322,251,167,144,129,101,54,27,15,31
2018,Totale,3,Lombardia,78624,81383,84340,86607,88250,91805,93570,96400,98525,98414,97252,97555,95218,95411,93443,92120,93096,94419,93007,93792,93488,92906,91546,92043,93757,97198,98203,101437,102620,106289,105112,106547,110977,113783,117305,122098,123263,126126,129477,137135,143299,148849,158823,163934,163911,165357,165603,164208,168421,167660,167131,170236,168882,167598,156739,148605,144066,138977,135020,128563,126028,123713,120042,117500,113453,112882,111595,116001,116902,120676,116543,119524,87655,93279,91531,92592,93823,100601,97086,92141,81016,71940,71157,64494,58784,54235,49155,45206,37910,32253,27137,22000,17970,14388,11285,8143,6178,4312,1994,1020,2395
2018,Totale,4,Trentino-Alto Adige/Südtirol,9844,10155,10234,10505,10543,10753,10820,10996,10866,11148,11029,11120,11280,11378,11136,11034,11337,11603,11597,11783,11741,11695,11458,11591,11481,11950,11861,11878,11826,11792,11662,11752,12062,12136,12492,12857,12850,12951,13018,13816,13859,14448,15189,16123,16167,16405,16995,16668,17558,17445,17353,17718,17944,17854,16687,15799,15768,15096,14605,13695,13422,13020,12439,12020,11808,11478,11196,11554,11023,11366,11009,11778,8351,9546,10046,9844,9769,9291,8829,8249,7340,6692,6476,6072,5692,5228,4795,4630,3798,3365,2869,2399,2011,1609,1421,1091,716,532,249,103,206
2018,Totale,5,Veneto,36479,37834,38991,40452,41422,43589,44408,45788,46487,47479,46867,46949,46559,47185,46217,45685,45397,47220,46375,46981,46973,46461,45644,45896,46400,48250,48012,49241,48964,50337,48523,49349,52001,52191,53407,55439,56739,58435,61048,65307,67761,71024,74637,79501,78881,80162,81203,81340,83548,82581,83227,83953,83987,84616,79137,76254,74573,70482,70021,65620,64191,63020,60632,59586,57537,56502,55564,57824,56878,58329,56845,61221,41639,47926,48497,46639,45825,47742,46005,43493,38582,34966,34232,31685,27766,25995,23646,22413,18283,16445,14315,11604,9494,7416,6099,4410,3196,2256,1009,543,1197
2018,Totale,6,Friuli-Venezia Giulia,8115,8496,8591,9158,9365,9782,9956,10385,10510,10459,10655,10639,10422,10486,10421,10287,10424,10699,10321,10438,10292,10590,10238,10290,10523,11182,11149,11432,11460,11833,11299,11693,12256,12458,12547,13308,13388,13849,14298,15596,15809,16799,17779,19239,19074,19715,19746,19925,20104,19984,20246,20266,20534,20922,19796,18725,18256,17672,17489,16447,16097,15906,15557,15336,15214,15008,14875,15789,15554,16519,16475,17265,11746,13982,13615,13606,13633,14207,13346,12528,11254,10048,9537,8491,7818,7244,6574,6445,5364,4657,4117,3600,2957,2481,1945,1468,1257,846,382,175,420
2018,Totale,7,Liguria,9536,9854,10126,10800,10926,11508,11349,11832,12370,12634,12337,12545,12450,12535,12310,12595,12678,12937,12892,13181,13140,13392,13033,13079,13380,14135,13867,14054,13972,14355,13988,13918,14433,14522,14882,14881,15508,15357,16148,17403,18468,19611,21079,22461,22910,24186,24347,24565,25178,25484,25244,26370,26869,27119,25465,24527,23762,22952,22782,21768,21512,20947,20235,20226,19559,18945,18897,20188,20420,21576,22117,22203,16049,18042,17474,17921,18313,19522,18982,18327,16639,15071,14527,13305,12619,11800,10964,10435,8897,7505,6317,5255,4285,3471,2736,2100,1522,1128,499,322,700
2018,Totale,8,Emilia-Romagna,33003,34790,36092,37169,38105,39428,40199,41462,42247,41900,41667,41315,40562,40094,39119,39284,39091,39732,38833,39179,39198,38899,38513,39111,39524,41432,42137,43558,43571,44610,44746,45577,47684,49118,50313,52094,52748,54942,57216,61073,63733,66961,70572,73658,73800,74027,74557,73514,74401,73993,72854,73554,72550,73913,68982,66707,65245,63191,61750,58710,58415,57426,55024,53514,51125,50300,49728,51903,52441,55265,54799,55367,38937,43258,42739,41695,42343,45693,44401,43544,38686,34597,35270,33202,29603,26532,25062,23644,19757,17481,15079,12360,10649,8473,6842,4998,3825,2648,1270,652,1366
2018,Totale,9,Toscana,25942,26943,27418,29013,29344,31176,31516,32577,32654,33674,33396,33082,32912,32890,32079,32312,32122,32522,31829,32798,32603,32397,32056,32347,32915,34668,34779,36323,36173,37704,36955,37170,39003,39603,40860,42101,42798,44135,46273,49258,51114,53688,56450,59148,59580,60102,60623,59529,61186,60334,60753,61511,61454,62077,58056,55964,54766,53104,51779,49863,48825,48018,47076,46583,44204,43840,43579,44881,46830,49797,49577,49704,38452,38130,38076,36220,37119,41018,39178,38821,34353,30676,30512,27466,25523,23150,22057,20722,17252,15286,13128,10754,8811,7169,5618,4172,3166,2292,1042,474,1096
2018,Totale,10,Umbria,6027,6335,6429,6851,7157,7471,7536,7730,7707,8153,8105,7948,7952,7721,7627,7621,7528,7722,7657,7756,7760,7789,7860,7881,8088,8554,8411,8686,8867,9260,8978,9202,9467,9556,10280,10181,10506,10537,10989,11513,12029,12494,13086,13650,13561,13462,13646,13473,13867,13836,13695,13721,14221,14271,13400,12978,12950,12813,12239,11552,11347,11500,11273,10979,10821,10218,10681,10784,11205,11952,11036,10576,8435,8917,9267,8536,8596,9452,9151,9193,8088,7274,7232,6869,6337,5543,5500,5152,4122,3607,3286,2733,2301,1820,1347,1001,805,523,259,129,288
2018,Totale,11,Marche,10624,11386,11840,12235,12523,12880,13513,13701,14071,14111,13909,13747,13685,13678,13558,13638,13520,14035,13998,14375,14183,14113,14260,14157,14595,15212,15280,15588,15439,15741,15390,15934,16324,16477,17016,17781,17922,18632,19488,20761,21342,21938,23090,23616,23283,23594,24332,23638,24489,24222,24237,24423,24252,24922,23647,22510,22759,21890,21325,20738,20263,20367,19616,18888,18384,18237,18571,18857,18156,18710,18042,18063,14864,14345,14979,14116,14030,15798,15956,15817,13932,12587,12787,11709,10747,9381,9293,8572,6981,6318,5585,4661,3939,2904,2326,1702,1289,947,396,219,430
2018,Totale,12,Lazio,44140,46953,47961,49796,50936,53440,53391,54508,54786,55129,55358,54887,53160,53442,52923,51980,52153,52892,52235,53457,53429,54022,54505,55283,56455,59105,58773,60813,60882,63043,62904,63172,66188,68399,70066,73007,73943,75571,78017,82416,84149,87533,91998,95928,95745,96900,96878,96789,98114,97067,97184,97612,97486,98981,92750,88636,86332,82609,80020,76615,75240,73360,71994,70554,66360,64583,63699,65260,64946,68289,67294,65227,50616,50495,52444,50371,50340,54573,51946,48998,44418,40293,39319,36051,32505,28939,26990,25522,20376,17321,14649,12218,9551,7741,6061,4477,3348,2369,1081,589,1353
2018,Totale,13,Abruzzo,9392,9900,10095,10275,10452,10971,11099,11510,11251,11659,11480,11338,11488,11494,11455,11306,11713,11878,11860,12305,12262,12449,12534,12992,13554,14097,14067,14407,14354,14694,14320,14672,15100,15365,15328,16043,15932,16321,16962,17681,17724,18622,19047,19844,19664,20158,20602,20237,21095,20917,21135,21282,21359,21493,20208,19437,19147,18828,18553,17839,17623,17324,17296,16964,15887,15776,15781,16292,16562,16749,15796,15251,11434,12247,11758,11310,11332,12808,12715,11446,11108,10184,10059,9298,8944,7733,7267,7041,5628,4916,4309,3400,2750,2191,1710,1331,1011,690,334,156,402
2018,Totale,14,Molise,2080,2060,2141,2178,2201,2253,2303,2441,2296,2474,2486,2478,2555,2577,2610,2661,2707,2857,2992,3239,3144,3174,3205,3333,3408,3573,3558,3515,3514,3592,3561,3461,3591,3590,3584,3684,3720,3667,3867,3924,4001,4111,4369,4535,4381,4485,4454,4473,4707,4748,4870,4910,4878,5047,4724,4596,4592,4645,4492,4242,4248,4239,4184,4198,3842,3972,3665,3960,4123,4001,3794,3517,2728,2669,2501,2419,2632,2988,3118,2668,2630,2617,2486,2446,2262,1967,1813,1823,1477,1220,1144,914,684,571,447,364,281,195,81,50,112
2018,Totale,15,Campania,49592,49726,50330,50997,52078,54429,55539,57222,58849,59534,60722,61085,61653,63788,64500,63952,65506,66833,67494,68425,68370,69233,69528,70706,72189,75502,74536,74070,73428,74070,71361,70469,71860,72586,72922,74443,73575,74246,75994,78100,79600,82616,85419,88469,87115,87623,88193,86766,89123,89104,90080,90743,90577,92527,86805,84760,82887,79350,78137,74105,73063,69679,70444,69415,63579,61487,61383,62313,62149,63189,60634,60791,49273,41816,44704,42377,40102,43473,41762,37803,35088,31710,30948,27748,26339,23560,21188,19553,15798,13355,11042,8739,7010,5299,4127,2946,2166,1482,642,382,890
2018,Totale,16,Puglia,29773,30643,31106,32403,33177,34305,35419,36603,37042,37547,38002,38206,38892,40302,40657,40787,41925,42888,43049,43513,43469,43818,43869,44474,45876,47930,47021,46837,46194,47092,45936,45258,45202,46571,46835,48213,48831,50291,52855,54556,56840,58986,60543,62189,60170,59328,60721,60336,61909,62135,62861,63513,63382,64230,59790,58196,57604,56094,54714,51779,52478,51117,50492,49026,47368,45451,46906,48285,48082,50716,47465,46634,39187,35221,34870,35361,33204,35619,34649,32220,29930,27003,26288,24609,22292,20121,18426,17239,13980,12002,10298,8077,6365,4870,4002,2889,2028,1502,711,421,875
2018,Totale,17,Basilicata,3938,3986,4042,4034,4053,4460,4373,4521,4710,4855,4819,4961,4921,5244,5286,5434,5475,5713,5779,5835,5814,5908,5997,6162,6377,6849,6706,6998,6853,6721,6678,6547,6756,6829,6703,6810,6724,6716,6885,7299,7435,7911,8029,8251,8069,8312,8372,8518,8766,8796,9099,8829,8979,9290,8781,8887,8636,8471,8145,7868,7702,7829,7493,7510,6939,6833,6676,6919,6993,7159,6453,5876,4592,4469,4417,4411,4374,5126,5255,4924,4870,4493,4306,4224,3888,3357,3048,2960,2401,2050,1750,1407,1072,810,690,533,394,245,115,58,132
2018,Totale,18,Calabria,15480,15817,16034,16144,16215,16612,16815,17359,17593,17722,17813,18312,18159,18686,18764,18534,19297,19976,20165,20710,20397,21041,21459,21990,23098,23907,23784,24322,24653,25027,24519,24150,24123,24281,24103,24552,24409,24659,25178,25410,26071,27345,27122,27410,27371,27578,27979,27723,29245,28878,29144,29232,29000,30296,28632,28493,28252,27872,27180,25305,25969,25148,25001,24847,23359,22170,22563,22980,22960,23103,22418,20470,15846,15802,15617,15285,14638,16615,16050,14911,14024,13399,13111,12206,11701,10422,9308,8469,7069,5958,4947,4146,3322,2642,2039,1419,1053,820,370,223,460
2018,Totale,19,Sicilia,40859,40853,42282,43375,42785,44911,44964,46374,47445,48376,47961,48873,49844,50775,50690,50732,52010,53512,55091,54603,54601,55095,55747,57266,59503,61912,60912,61376,61036,61077,59195,58912,59132,60244,59424,61123,61047,63061,63813,65633,66522,69780,71465,73897,72498,72784,74344,73662,75950,75002,75727,75227,74585,76605,72451,72174,70345,70498,66846,64651,64562,62961,62650,62035,57120,56381,55816,57460,57579,59247,58201,53044,44557,42494,40231,39432,39112,43842,41560,38893,34261,32608,31367,30127,27879,24097,22088,21212,16645,14271,11437,9754,7562,6214,4440,3411,2294,1665,815,453,974
2018,Totale,20,Sardegna,10039,10440,10983,11252,11622,12233,12793,13253,13268,13315,13291,13404,13475,13259,13758,13502,13826,14331,14476,14200,14351,14627,15002,15236,15842,16453,16906,17507,17282,17589,17684,17758,18409,18715,19202,20163,20229,21003,21172,23173,23582,24622,25789,26928,26958,26646,26656,26230,27206,26459,27303,27537,27449,28033,26830,26071,25606,24871,24260,23898,23874,23330,22630,22925,21799,21441,21055,21162,20452,20755,19835,18487,17247,16780,16074,16322,15009,16374,15173,13496,12327,11753,10468,10497,9742,8593,7608,7405,6175,5395,4321,3740,2743,2351,1772,1318,900,711,426,194,424
2018,Maschi,1,Piemonte,15597,16306,17115,17539,18066,18799,19188,19433,19946,20184,20053,19773,19662,19728,19719,19171,19387,20218,20252,21038,20533,20561,20301,20262,20495,21168,21323,22068,21678,22298,21514,22253,22612,22710,23507,24489,24414,25136,25990,27672,28938,30331,32089,33689,33870,34589,34808,34649,35826,35517,35437,35827,35561,35838,33433,32003,31636,30497,30129,29045,28889,28122,27618,26961,26158,26142,25297,26274,26533,27761,27100,26188,19812,20935,20269,20389,20067,21742,21017,20026,17684,15761,14917,13174,11494,10411,9198,8503,6698,5231,4217,3152,2407,1781,1357,886,617,406,154,83,172
2018,Maschi,2,Valle D'Aosta/Vallée D'Aoste,478,508,506,554,515,583,612,578,643,630,632,649,587,590,599,604,618,635,627,618,576,637,605,571,582,643,598,617,637,666,630,601,652,660,709,673,669,772,734,869,830,851,918,1001,998,986,1031,1015,1081,1046,1077,1113,1085,1170,1067,942,998,868,914,826,829,819,768,783,809,762,754,759,760,765,790,713,511,601,619,607,572,577,551,534,428,392,360,297,299,249,236,214,179,138,98,84,80,42,29,21,15,10,8,2,4
2018,Maschi,3,Lombardia,40556,41598,43467,44345,45458,47224,48218,49888,50724,50575,50080,50351,49144,48838,48300,47597,48057,48983,48544,49730,49239,48728,47821,47726,48206,49980,50141,51712,51825,54137,53158,53909,55853,57616,59080,61653,62267,63732,65346,69572,72649,75425,80321,83198,82747,83957,84257,83286,84980,84812,84074,86049,84914,84233,77945,73622,71185,68448,65983,62978,61466,60234,57672,56675,54800,54101,53093,55354,55599,57034,54965,56071,40885,42871,41603,41821,41808,44839,42798,39848,34313,29700,28599,25162,22171,19784,17341,15015,12029,9626,7581,5852,4394,3224,2494,1597,1127,744,306,155,277
2018,Maschi,4,Trentino-Alto Adige/Südtirol,5070,5185,5250,5404,5431,5540,5511,5692,5616,5725,5748,5714,5895,5866,5774,5697,5927,5957,5993,6075,6166,6050,5999,5968,5860,6156,6114,6142,5987,6012,5876,5985,6119,6199,6323,6479,6513,6539,6442,6921,6921,7126,7488,8100,7991,8181,8497,8309,8973,8823,8619,8870,9148,9027,8421,7864,7779,7572,7350,6829,6519,6473,6166,5925,5760,5589,5522,5581,5397,5555,5217,5548,3975,4459,4690,4550,4462,4158,3918,3638,3191,2767,2611,2403,2239,1974,1769,1603,1238,1080,867,676,531,381,312,230,141,103,41,11,32
2018,Maschi,5,Veneto,18821,19507,19921,20640,21250,22360,22732,23550,23951,24346,23974,24164,24036,24294,23678,23625,23458,24382,23807,24530,24463,24277,23949,23753,23622,24759,24341,25129,24678,25195,24507,24551,25876,25925,26810,27416,28373,29569,30672,32743,33825,35736,37638,40029,39759,40776,40866,41069,42183,41475,41923,42153,42227,42068,39426,37971,36983,34825,34618,32225,31541,30692,29455,29155,28175,27397,27075,27649,27420,27882,27092,29111,19397,22417,22332,21263,20891,21400,20737,18904,16498,14394,14035,12596,10648,9406,8306,7440,5876,4850,4007,3082,2342,1755,1377,912,573,386,170,98,155
2018,Maschi,6,Friuli-Venezia Giulia,4119,4377,4392,4751,4833,4969,5199,5322,5355,5417,5410,5412,5411,5319,5423,5285,5419,5502,5384,5491,5403,5585,5376,5359,5498,5790,5663,5865,5872,6021,5682,5919,6135,6386,6410,6781,6874,7061,7349,8003,8045,8397,8982,9712,9496,9899,9854,9846,10133,10097,10043,10069,10296,10471,9762,9341,9161,8870,8646,7980,7776,7789,7594,7381,7268,7049,7031,7479,7392,7881,7690,8183,5557,6487,6322,6132,6182,6393,5887,5444,4842,4115,3859,3242,2981,2617,2289,2125,1692,1405,1137,898,718,563,433,293,219,138,63,26,53
2018,Maschi,7,Liguria,4934,5134,5156,5601,5659,5902,5836,6023,6215,6417,6472,6393,6467,6399,6378,6507,6478,6733,6866,7018,6935,7202,6845,6783,6957,7376,7065,7157,7080,7306,7218,7108,7328,7371,7606,7569,7779,7690,7924,8485,9068,9729,10436,11002,11371,11965,12069,12013,12388,12647,12240,12940,13185,13426,12392,11902,11537,11159,11035,10451,10474,10122,9667,9715,9300,9008,8859,9612,9480,10106,10228,10143,7359,8202,7903,7897,8068,8545,8186,7798,6954,6157,5818,5247,4869,4285,3905,3595,2950,2421,1933,1452,1141,885,619,467,329,221,81,44,89
2018,Maschi,8,Emilia-Romagna,17090,17831,18541,19071,19470,20415,20621,21436,21703,21599,21574,21336,20877,20626,20248,20311,20204,20820,20299,21103,20710,20343,20261,20346,20512,21303,21663,22149,21956,22564,22382,22591,23774,24479,24962,25929,26344,27546,28373,30447,31754,33413,35185,37019,36883,37142,37317,36580,37045,36987,36402,36738,36057,36638,34041,32616,31816,30657,29930,28403,28138,27646,26413,25355,24276,23597,23517,24339,24726,26013,26073,26007,18025,20126,19798,19130,19315,20303,19638,19081,16926,14632,14859,13573,11951,10320,9444,8489,6916,5790,4698,3618,2877,2249,1689,1174,862,573,269,122,200
2018,Maschi,9,Toscana,13403,13794,14259,14891,15164,15906,16152,16742,16814,17496,17318,17037,17034,17023,16595,16702,16524,16871,16823,17566,17282,17100,16868,16763,17138,17790,17852,18658,18377,19069,18554,18332,19319,19720,20213,21031,21235,22076,22991,24389,25301,26437,27746,29117,29283,29766,29875,29676,30217,29515,29662,30325,30223,30349,28355,27264,26424,25860,25241,23785,23355,22970,22357,22015,21132,20831,20855,21385,22110,23518,23211,23265,17819,17641,17439,16476,16598,18080,17341,17058,14705,12992,12703,11224,10163,8886,8241,7381,5873,4903,4119,3220,2417,1901,1393,956,724,452,204,103,168
2018,Maschi,10,Umbria,3075,3259,3293,3493,3691,3752,3845,3986,3985,4140,4192,4115,4110,3937,3999,3870,3874,3926,4108,4153,4104,4107,4090,4093,4172,4431,4336,4450,4526,4669,4520,4552,4660,4708,5122,5115,5248,5258,5464,5620,5966,6204,6374,6654,6678,6556,6634,6672,6739,6657,6589,6694,6951,6978,6380,6248,6308,6170,5871,5550,5423,5522,5408,5195,5200,4840,5080,5166,5363,5730,5277,4963,3926,4071,4314,3953,3938,4308,4031,4098,3405,3029,3016,2776,2515,2197,2047,1813,1358,1160,995,831,671,505,331,233,177,105,45,19,42
